config_id,arch_config,arch_path,workload_name,work_config,work_path,event_path,metric_path,run_path,checkpoint_path
50,25,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_25.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_25/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_25/config_0/checkpoint.json
51,25,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_25.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_25/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_25/config_1/checkpoint.json
52,26,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_26.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_26/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_26/config_0/checkpoint.json
53,26,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_26.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_26/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_26/config_1/checkpoint.json
54,27,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_27.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_27/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_27/config_0/checkpoint.json
55,27,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_27.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_27/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_27/config_1/checkpoint.json
56,28,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_28.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_28/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_28/config_0/checkpoint.json
57,28,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_28.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_28/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_28/config_1/checkpoint.json
58,29,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_29.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_29/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_29/config_0/checkpoint.json
59,29,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_29.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_29/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_29/config_1/checkpoint.json
60,30,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_30.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_30/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_30/config_0/checkpoint.json
61,30,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_30.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_30/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_30/config_1/checkpoint.json
62,31,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_31.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_31/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_31/config_0/checkpoint.json
63,31,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_31.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_31/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_31/config_1/checkpoint.json
64,32,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_32.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_32/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_32/config_0/checkpoint.json
65,32,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_32.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_32/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_32/config_1/checkpoint.json
66,33,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_33.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_33/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_33/config_0/checkpoint.json
67,33,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_33.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_33/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_33/config_1/checkpoint.json
68,34,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_34.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_34/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_34/config_0/checkpoint.json
69,34,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_34.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_34/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_34/config_1/checkpoint.json
70,35,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_35.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_35/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_35/config_0/checkpoint.json
71,35,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_35.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_35/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_35/config_1/checkpoint.json
72,36,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_36.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_36/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_36/config_0/checkpoint.json
73,36,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_36.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_36/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_36/config_1/checkpoint.json
74,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_37/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_37/config_0/checkpoint.json
75,37,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_37.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_37/config_1/checkpoint.json
76,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_38/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_38/config_0/checkpoint.json
77,38,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_38.architecture.yaml,llama_3_70b,1,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_70b/config_1.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_1,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_70b/arch_38/config_1/checkpoint.json
78,39,/home/gensis2/research/archx/chiplet4ai/llama/description/architecture/config_39.architecture.yaml,llama_3_8b,0,/home/gensis2/research/archx/chiplet4ai/llama/description/workload/llama_3_8b/config_0.workload.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/event/event.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/metric/metric.yaml,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_39/config_0,/home/gensis2/research/archx/chiplet4ai/llama/description/runs/llama_3_8b/arch_39/config_0/checkpoint.json
